Cur_Team,Opponent,elo_i,opp_elo_i,pred
PRO,PHW,1230.696,1569.9929,-12
PRO,BLB,1230.696,1268.1525,-1
PRO,INJ,1230.696,1312.3342,-3
PRO,FTW,1230.696,1433.4027,-7
PRO,MNL,1230.696,1461.1439,-8
PRO,ROC,1230.696,1462.6226,-8
PRO,TRI,1230.696,1398.8395,-6
PRO,DNN,1230.696,1171.1479,2
PRO,INO,1230.696,1439.172,-7
PRO,SHE,1230.696,1300.2838,-2
PRO,WAT,1230.696,1330.1293,-4
PRO,AND,1230.696,1525.3302,-10
PRO,SYR,1230.696,1559.7542,-12
PRO,MLH,1230.696,1467.2375,-8
PRO,STL,1230.696,1526.5026,-10
PRO,DET,1230.696,1461.0784,-8
PRO,CIN,1230.696,1401.92,-6
PRO,LAL,1230.696,1283.2395,-2
PRO,CHP,1230.696,1253.2574,-1
PRO,CHZ,1230.696,1361.585,-5
PRO,SFW,1230.696,1410.2909,-6
PRO,BAL,1230.696,1510.1842,-10
PRO,PHI,1230.696,1276.1891,-2
PRO,CHI,1230.696,1591.0453,-13
PRO,SEA,1230.696,1303.0555,-3
PRO,OAK,1230.696,1530.7813,-11
PRO,ANA,1230.696,1157.6787,3
PRO,INA,1230.696,1505.9175,-10
PRO,SDR,1230.696,1497.4712,-9
PRO,KEN,1230.696,1546.7833,-11
PRO,DNR,1230.696,1399.2731,-6
PRO,DLC,1230.696,1337.0886,-4
PRO,HSM,1230.696,1218.2058,0
PRO,NOB,1230.696,1404.6008,-6
PRO,MNM,1230.696,1363.6349,-5
PRO,NJA,1230.696,1288.5856,-2
PRO,PTP,1230.696,1285.795,-2
PRO,ATL,1230.696,1580.7914,-12
PRO,MIL,1230.696,1443.2714,-7
PRO,PHO,1230.696,1466.8416,-8
PRO,NYA,1230.696,1613.9209,-13
PRO,MMF,1230.696,1208.356,1
PRO,MNP,1230.696,1305.5549,-3
PRO,LAS,1230.696,1437.8818,-7
PRO,CAR,1230.696,1457.708,-8
PRO,WSA,1230.696,1423.321,-7
PRO,BUF,1230.696,1362.5,-5
PRO,CLE,1230.696,1692.0859,-16
PRO,UTS,1230.696,1458.4646,-8
PRO,FLO,1230.696,1359.4403,-5
PRO,PTC,1230.696,1222.6328,0
PRO,POR,1230.696,1556.7389,-11
PRO,VIR,1230.696,1284.5851,-2
PRO,TEX,1230.696,1337.9463,-4
PRO,MMP,1230.696,1260.14,-1
PRO,HOU,1230.696,1654.6359,-15
PRO,GSW,1230.696,1822.2881,-21
PRO,KCO,1230.696,1469.8723,-8
PRO,MMT,1230.696,1296.172,-2
PRO,SDA,1230.696,1327.7251,-3
PRO,CAP,1230.696,1516.371,-10
PRO,SAA,1230.696,1622.063,-14
PRO,NOJ,1230.696,1349.8588,-4
PRO,MMS,1230.696,1374.5734,-5
PRO,DNA,1230.696,1618.8855,-14
PRO,SSL,1230.696,1449.8413,-8
PRO,WSB,1230.696,1560.2122,-12
PRO,KCK,1230.696,1438.9736,-7
PRO,SDS,1230.696,1365.5189,-5
PRO,IND,1230.696,1504.8713,-10
PRO,NYN,1230.696,1290.3521,-2
PRO,DEN,1230.696,1422.3618,-7
PRO,SAS,1230.696,1720.9634,-17
PRO,NJN,1230.696,1326.9081,-3
PRO,SDC,1230.696,1413.1757,-6
PRO,UTA,1230.696,1555.2854,-11
PRO,DAL,1230.696,1556.583,-11
PRO,LAC,1230.696,1694.5431,-16
PRO,SAC,1230.696,1418.2802,-7
PRO,CHH,1230.696,1553.0612,-11
PRO,MIA,1230.696,1455.8601,-8
PRO,MIN,1230.696,1263.958,-1
PRO,ORL,1230.696,1311.8915,-3
PRO,VAN,1230.696,1352.9355,-4
PRO,TOR,1230.696,1500.3939,-9
PRO,WAS,1230.696,1546.1045,-11
PRO,MEM,1230.696,1608.3455,-13
PRO,NOH,1230.696,1401.8344,-6
PRO,CHA,1230.696,1513.004,-10
PRO,NOK,1230.696,1499.1818,-9
PRO,OKC,1230.696,1583.2285,-12
PRO,BRK,1230.696,1457.7372,-8
PRO,NOP,1230.696,1526.5709,-10
PRO,CHO,1230.696,1400.7305,-6
PIT,TRH,1111.4615,1208.3134,-3
PIT,NYK,1111.4615,1255.6846,-5
PIT,CHS,1111.4615,1482.5576,-13
PIT,DTF,1111.4615,1199.1213,-3
PIT,WSC,1111.4615,1370.736,-9
PIT,BOS,1111.4615,1524.5715,-15
PIT,PRO,1111.4615,1230.696,-4
PIT,STB,1111.4615,1395.8203,-10
PIT,CLR,1111.4615,1287.1998,-6
PIT,PHW,1111.4615,1569.9929,-16
PIT,BLB,1111.4615,1268.1525,-6
PIT,INJ,1111.4615,1312.3342,-7
PIT,FTW,1111.4615,1433.4027,-11
PIT,MNL,1111.4615,1461.1439,-12
PIT,ROC,1111.4615,1462.6226,-12
PIT,TRI,1111.4615,1398.8395,-10
PIT,DNN,1111.4615,1171.1479,-2
PIT,INO,1111.4615,1439.172,-12
PIT,SHE,1111.4615,1300.2838,-7
PIT,WAT,1111.4615,1330.1293,-8
PIT,AND,1111.4615,1525.3302,-15
PIT,SYR,1111.4615,1559.7542,-16
PIT,MLH,1111.4615,1467.2375,-13
PIT,STL,1111.4615,1526.5026,-15
PIT,DET,1111.4615,1461.0784,-12
PIT,CIN,1111.4615,1401.92,-10
PIT,LAL,1111.4615,1283.2395,-6
PIT,CHP,1111.4615,1253.2574,-5
PIT,CHZ,1111.4615,1361.585,-9
PIT,SFW,1111.4615,1410.2909,-11
PIT,BAL,1111.4615,1510.1842,-14
PIT,PHI,1111.4615,1276.1891,-6
PIT,CHI,1111.4615,1591.0453,-17
PIT,SEA,1111.4615,1303.0555,-7
PIT,OAK,1111.4615,1530.7813,-15
PIT,ANA,1111.4615,1157.6787,-2
PIT,INA,1111.4615,1505.9175,-14
PIT,SDR,1111.4615,1497.4712,-14
PIT,KEN,1111.4615,1546.7833,-15
PIT,DNR,1111.4615,1399.2731,-10
PIT,DLC,1111.4615,1337.0886,-8
PIT,HSM,1111.4615,1218.2058,-4
PIT,NOB,1111.4615,1404.6008,-10
PIT,MNM,1111.4615,1363.6349,-9
PIT,NJA,1111.4615,1288.5856,-6
PIT,PTP,1111.4615,1285.795,-6
PIT,ATL,1111.4615,1580.7914,-16
PIT,MIL,1111.4615,1443.2714,-12
PIT,PHO,1111.4615,1466.8416,-12
PIT,NYA,1111.4615,1613.9209,-18
PIT,MMF,1111.4615,1208.356,-3
PIT,MNP,1111.4615,1305.5549,-7
PIT,LAS,1111.4615,1437.8818,-11
PIT,CAR,1111.4615,1457.708,-12
PIT,WSA,1111.4615,1423.321,-11
PIT,BUF,1111.4615,1362.5,-9
PIT,CLE,1111.4615,1692.0859,-20
PIT,UTS,1111.4615,1458.4646,-12
PIT,FLO,1111.4615,1359.4403,-9
PIT,PTC,1111.4615,1222.6328,-4
PIT,POR,1111.4615,1556.7389,-16
PIT,VIR,1111.4615,1284.5851,-6
PIT,TEX,1111.4615,1337.9463,-8
PIT,MMP,1111.4615,1260.14,-5
PIT,HOU,1111.4615,1654.6359,-19
PIT,GSW,1111.4615,1822.2881,-25
PIT,KCO,1111.4615,1469.8723,-13
PIT,MMT,1111.4615,1296.172,-7
PIT,SDA,1111.4615,1327.7251,-8
PIT,CAP,1111.4615,1516.371,-14
PIT,SAA,1111.4615,1622.063,-18
PIT,NOJ,1111.4615,1349.8588,-8
PIT,MMS,1111.4615,1374.5734,-9
PIT,DNA,1111.4615,1618.8855,-18
PIT,SSL,1111.4615,1449.8413,-12
PIT,WSB,1111.4615,1560.2122,-16
PIT,KCK,1111.4615,1438.9736,-12
PIT,SDS,1111.4615,1365.5189,-9
PIT,IND,1111.4615,1504.8713,-14
PIT,NYN,1111.4615,1290.3521,-6
PIT,DEN,1111.4615,1422.3618,-11
PIT,SAS,1111.4615,1720.9634,-21
PIT,NJN,1111.4615,1326.9081,-8
PIT,SDC,1111.4615,1413.1757,-11
PIT,UTA,1111.4615,1555.2854,-16
PIT,DAL,1111.4615,1556.583,-16
PIT,LAC,1111.4615,1694.5431,-20
PIT,SAC,1111.4615,1418.2802,-11
PIT,CHH,1111.4615,1553.0612,-16
PIT,MIA,1111.4615,1455.8601,-12
PIT,MIN,1111.4615,1263.958,-5
PIT,ORL,1111.4615,1311.8915,-7
PIT,VAN,1111.4615,1352.9355,-9
PIT,TOR,1111.4615,1500.3939,-14
PIT,WAS,1111.4615,1546.1045,-15
PIT,MEM,1111.4615,1608.3455,-17
PIT,NOH,1111.4615,1401.8344,-10
PIT,CHA,1111.4615,1513.004,-14
PIT,NOK,1111.4615,1499.1818,-14
PIT,OKC,1111.4615,1583.2285,-17
PIT,BRK,1111.4615,1457.7372,-12
PIT,NOP,1111.4615,1526.5709,-15
PIT,CHO,1111.4615,1400.7305,-10
STB,TRH,1395.8203,1208.3134,7
STB,NYK,1395.8203,1255.6846,5
STB,CHS,1395.8203,1482.5576,-3
STB,DTF,1395.8203,1199.1213,7
STB,WSC,1395.8203,1370.736,1
STB,BOS,1395.8203,1524.5715,-5
STB,PRO,1395.8203,1230.696,6
STB,PIT,1395.8203,1111.4615,10
STB,CLR,1395.8203,1287.1998,4
STB,PHW,1395.8203,1569.9929,-6
STB,BLB,1395.8203,1268.1525,4
STB,INJ,1395.8203,1312.3342,3
STB,FTW,1395.8203,1433.4027,-1
STB,MNL,1395.8203,1461.1439,-2
STB,ROC,1395.8203,1462.6226,-2
STB,TRI,1395.8203,1398.8395,0
STB,DNN,1395.8203,1171.1479,8
STB,INO,1395.8203,1439.172,-2
STB,SHE,1395.8203,1300.2838,3
STB,WAT,1395.8203,1330.1293,2
STB,AND,1395.8203,1525.3302,-5
STB,SYR,1395.8203,1559.7542,-6
STB,MLH,1395.8203,1467.2375,-3
STB,STL,1395.8203,1526.5026,-5
STB,DET,1395.8203,1461.0784,-2
STB,CIN,1395.8203,1401.92,0
STB,LAL,1395.8203,1283.2395,4
STB,CHP,1395.8203,1253.2574,5
STB,CHZ,1395.8203,1361.585,1
STB,SFW,1395.8203,1410.2909,-1
STB,BAL,1395.8203,1510.1842,-4
STB,PHI,1395.8203,1276.1891,4
STB,CHI,1395.8203,1591.0453,-7
STB,SEA,1395.8203,1303.0555,3
STB,OAK,1395.8203,1530.7813,-5
STB,ANA,1395.8203,1157.6787,8
STB,INA,1395.8203,1505.9175,-4
STB,SDR,1395.8203,1497.4712,-4
STB,KEN,1395.8203,1546.7833,-5
STB,DNR,1395.8203,1399.2731,0
STB,DLC,1395.8203,1337.0886,2
STB,HSM,1395.8203,1218.2058,6
STB,NOB,1395.8203,1404.6008,0
STB,MNM,1395.8203,1363.6349,1
STB,NJA,1395.8203,1288.5856,4
STB,PTP,1395.8203,1285.795,4
STB,ATL,1395.8203,1580.7914,-6
STB,MIL,1395.8203,1443.2714,-2
STB,PHO,1395.8203,1466.8416,-3
STB,NYA,1395.8203,1613.9209,-8
STB,MMF,1395.8203,1208.356,7
STB,MNP,1395.8203,1305.5549,3
STB,LAS,1395.8203,1437.8818,-1
STB,CAR,1395.8203,1457.708,-2
STB,WSA,1395.8203,1423.321,-1
STB,BUF,1395.8203,1362.5,1
STB,CLE,1395.8203,1692.0859,-10
STB,UTS,1395.8203,1458.4646,-2
STB,FLO,1395.8203,1359.4403,1
STB,PTC,1395.8203,1222.6328,6
STB,POR,1395.8203,1556.7389,-6
STB,VIR,1395.8203,1284.5851,4
STB,TEX,1395.8203,1337.9463,2
STB,MMP,1395.8203,1260.14,5
STB,HOU,1395.8203,1654.6359,-9
STB,GSW,1395.8203,1822.2881,-15
STB,KCO,1395.8203,1469.8723,-3
STB,MMT,1395.8203,1296.172,3
STB,SDA,1395.8203,1327.7251,2
STB,CAP,1395.8203,1516.371,-4
STB,SAA,1395.8203,1622.063,-8
STB,NOJ,1395.8203,1349.8588,2
STB,MMS,1395.8203,1374.5734,1
STB,DNA,1395.8203,1618.8855,-8
STB,SSL,1395.8203,1449.8413,-2
STB,WSB,1395.8203,1560.2122,-6
STB,KCK,1395.8203,1438.9736,-2
STB,SDS,1395.8203,1365.5189,1
STB,IND,1395.8203,1504.8713,-4
STB,NYN,1395.8203,1290.3521,4
STB,DEN,1395.8203,1422.3618,-1
STB,SAS,1395.8203,1720.9634,-11
STB,NJN,1395.8203,1326.9081,2
STB,SDC,1395.8203,1413.1757,-1
STB,UTA,1395.8203,1555.2854,-6
STB,DAL,1395.8203,1556.583,-6
STB,LAC,1395.8203,1694.5431,-10
STB,SAC,1395.8203,1418.2802,-1
STB,CHH,1395.8203,1553.0612,-6
STB,MIA,1395.8203,1455.8601,-2
STB,MIN,1395.8203,1263.958,5
STB,ORL,1395.8203,1311.8915,3
STB,VAN,1395.8203,1352.9355,1
STB,TOR,1395.8203,1500.3939,-4
STB,WAS,1395.8203,1546.1045,-5
STB,MEM,1395.8203,1608.3455,-7
STB,NOH,1395.8203,1401.8344,0
STB,CHA,1395.8203,1513.004,-4
STB,NOK,1395.8203,1499.1818,-4
STB,OKC,1395.8203,1583.2285,-7
STB,BRK,1395.8203,1457.7372,-2
STB,NOP,1395.8203,1526.5709,-5
STB,CHO,1395.8203,1400.7305,0
CLR,TRH,1287.1998,1208.3134,3
CLR,NYK,1287.1998,1255.6846,1
CLR,CHS,1287.1998,1482.5576,-7
CLR,DTF,1287.1998,1199.1213,3
CLR,WSC,1287.1998,1370.736,-3
CLR,BOS,1287.1998,1524.5715,-8
CLR,PRO,1287.1998,1230.696,2
CLR,PIT,1287.1998,1111.4615,6
CLR,STB,1287.1998,1395.8203,-4
CLR,PHW,1287.1998,1569.9929,-10
CLR,BLB,1287.1998,1268.1525,1
CLR,INJ,1287.1998,1312.3342,-1
CLR,FTW,1287.1998,1433.4027,-5
CLR,MNL,1287.1998,1461.1439,-6
CLR,ROC,1287.1998,1462.6226,-6
CLR,TRI,1287.1998,1398.8395,-4
CLR,DNN,1287.1998,1171.1479,4
CLR,INO,1287.1998,1439.172,-5
CLR,SHE,1287.1998,1300.2838,0
CLR,WAT,1287.1998,1330.1293,-2
CLR,AND,1287.1998,1525.3302,-8
CLR,SYR,1287.1998,1559.7542,-10
CLR,MLH,1287.1998,1467.2375,-6
CLR,STL,1287.1998,1526.5026,-8
CLR,DET,1287.1998,1461.0784,-6
CLR,CIN,1287.1998,1401.92,-4
CLR,LAL,1287.1998,1283.2395,0
CLR,CHP,1287.1998,1253.2574,1
CLR,CHZ,1287.1998,1361.585,-3
CLR,SFW,1287.1998,1410.2909,-4
CLR,BAL,1287.1998,1510.1842,-8
CLR,PHI,1287.1998,1276.1891,0
CLR,CHI,1287.1998,1591.0453,-11
CLR,SEA,1287.1998,1303.0555,-1
CLR,OAK,1287.1998,1530.7813,-9
CLR,ANA,1287.1998,1157.6787,4
CLR,INA,1287.1998,1505.9175,-8
CLR,SDR,1287.1998,1497.4712,-7
CLR,KEN,1287.1998,1546.7833,-9
CLR,DNR,1287.1998,1399.2731,-4
CLR,DLC,1287.1998,1337.0886,-2
CLR,HSM,1287.1998,1218.2058,2
CLR,NOB,1287.1998,1404.6008,-4
CLR,MNM,1287.1998,1363.6349,-3
CLR,NJA,1287.1998,1288.5856,0
CLR,PTP,1287.1998,1285.795,0
CLR,ATL,1287.1998,1580.7914,-10
CLR,MIL,1287.1998,1443.2714,-5
CLR,PHO,1287.1998,1466.8416,-6
CLR,NYA,1287.1998,1613.9209,-11
CLR,MMF,1287.1998,1208.356,3
CLR,MNP,1287.1998,1305.5549,-1
CLR,LAS,1287.1998,1437.8818,-5
CLR,CAR,1287.1998,1457.708,-6
CLR,WSA,1287.1998,1423.321,-5
CLR,BUF,1287.1998,1362.5,-3
CLR,CLE,1287.1998,1692.0859,-14
CLR,UTS,1287.1998,1458.4646,-6
CLR,FLO,1287.1998,1359.4403,-3
CLR,PTC,1287.1998,1222.6328,2
CLR,POR,1287.1998,1556.7389,-9
CLR,VIR,1287.1998,1284.5851,0
CLR,TEX,1287.1998,1337.9463,-2
CLR,MMP,1287.1998,1260.14,1
CLR,HOU,1287.1998,1654.6359,-13
CLR,GSW,1287.1998,1822.2881,-19
CLR,KCO,1287.1998,1469.8723,-6
CLR,MMT,1287.1998,1296.172,0
CLR,SDA,1287.1998,1327.7251,-1
CLR,CAP,1287.1998,1516.371,-8
CLR,SAA,1287.1998,1622.063,-12
CLR,NOJ,1287.1998,1349.8588,-2
CLR,MMS,1287.1998,1374.5734,-3
CLR,DNA,1287.1998,1618.8855,-12
CLR,SSL,1287.1998,1449.8413,-6
CLR,WSB,1287.1998,1560.2122,-10
CLR,KCK,1287.1998,1438.9736,-5
CLR,SDS,1287.1998,1365.5189,-3
CLR,IND,1287.1998,1504.8713,-8
CLR,NYN,1287.1998,1290.3521,0
CLR,DEN,1287.1998,1422.3618,-5
CLR,SAS,1287.1998,1720.9634,-15
CLR,NJN,1287.1998,1326.9081,-1
CLR,SDC,1287.1998,1413.1757,-4
CLR,UTA,1287.1998,1555.2854,-9
CLR,DAL,1287.1998,1556.583,-9
CLR,LAC,1287.1998,1694.5431,-14
CLR,SAC,1287.1998,1418.2802,-5
CLR,CHH,1287.1998,1553.0612,-9
CLR,MIA,1287.1998,1455.8601,-6
CLR,MIN,1287.1998,1263.958,1
CLR,ORL,1287.1998,1311.8915,-1
CLR,VAN,1287.1998,1352.9355,-2
CLR,TOR,1287.1998,1500.3939,-7
CLR,WAS,1287.1998,1546.1045,-9
CLR,MEM,1287.1998,1608.3455,-11
CLR,NOH,1287.1998,1401.8344,-4
CLR,CHA,1287.1998,1513.004,-8
CLR,NOK,1287.1998,1499.1818,-7
CLR,OKC,1287.1998,1583.2285,-10
CLR,BRK,1287.1998,1457.7372,-6
CLR,NOP,1287.1998,1526.5709,-8
CLR,CHO,1287.1998,1400.7305,-4
PHW,TRH,1569.9929,1208.3134,13
PHW,NYK,1569.9929,1255.6846,11
PHW,CHS,1569.9929,1482.5576,3
PHW,DTF,1569.9929,1199.1213,13
PHW,WSC,1569.9929,1370.736,7
PHW,BOS,1569.9929,1524.5715,2
PHW,PRO,1569.9929,1230.696,12
PHW,PIT,1569.9929,1111.4615,16
PHW,STB,1569.9929,1395.8203,6
PHW,CLR,1569.9929,1287.1998,10
PHW,BLB,1569.9929,1268.1525,11
PHW,INJ,1569.9929,1312.3342,9
PHW,FTW,1569.9929,1433.4027,5
PHW,MNL,1569.9929,1461.1439,4
PHW,ROC,1569.9929,1462.6226,4
PHW,TRI,1569.9929,1398.8395,6
PHW,DNN,1569.9929,1171.1479,14
PHW,INO,1569.9929,1439.172,5
PHW,SHE,1569.9929,1300.2838,9
PHW,WAT,1569.9929,1330.1293,8
PHW,AND,1569.9929,1525.3302,2
PHW,SYR,1569.9929,1559.7542,0
PHW,MLH,1569.9929,1467.2375,4
PHW,STL,1569.9929,1526.5026,2
PHW,DET,1569.9929,1461.0784,4
PHW,CIN,1569.9929,1401.92,6
PHW,LAL,1569.9929,1283.2395,10
PHW,CHP,1569.9929,1253.2574,11
PHW,CHZ,1569.9929,1361.585,7
PHW,SFW,1569.9929,1410.2909,6
PHW,BAL,1569.9929,1510.1842,2
PHW,PHI,1569.9929,1276.1891,10
PHW,CHI,1569.9929,1591.0453,-1
PHW,SEA,1569.9929,1303.0555,9
PHW,OAK,1569.9929,1530.7813,1
PHW,ANA,1569.9929,1157.6787,14
PHW,INA,1569.9929,1505.9175,2
PHW,SDR,1569.9929,1497.4712,3
PHW,KEN,1569.9929,1546.7833,1
PHW,DNR,1569.9929,1399.2731,6
PHW,DLC,1569.9929,1337.0886,8
PHW,HSM,1569.9929,1218.2058,12
PHW,NOB,1569.9929,1404.6008,6
PHW,MNM,1569.9929,1363.6349,7
PHW,NJA,1569.9929,1288.5856,10
PHW,PTP,1569.9929,1285.795,10
PHW,ATL,1569.9929,1580.7914,0
PHW,MIL,1569.9929,1443.2714,4
PHW,PHO,1569.9929,1466.8416,4
PHW,NYA,1569.9929,1613.9209,-2
PHW,MMF,1569.9929,1208.356,13
PHW,MNP,1569.9929,1305.5549,9
PHW,LAS,1569.9929,1437.8818,5
PHW,CAR,1569.9929,1457.708,4
PHW,WSA,1569.9929,1423.321,5
PHW,BUF,1569.9929,1362.5,7
PHW,CLE,1569.9929,1692.0859,-4
PHW,UTS,1569.9929,1458.4646,4
PHW,FLO,1569.9929,1359.4403,7
PHW,PTC,1569.9929,1222.6328,12
PHW,POR,1569.9929,1556.7389,0
PHW,VIR,1569.9929,1284.5851,10
PHW,TEX,1569.9929,1337.9463,8
PHW,MMP,1569.9929,1260.14,11
PHW,HOU,1569.9929,1654.6359,-3
PHW,GSW,1569.9929,1822.2881,-9
PHW,KCO,1569.9929,1469.8723,4
PHW,MMT,1569.9929,1296.172,10
PHW,SDA,1569.9929,1327.7251,8
PHW,CAP,1569.9929,1516.371,2
PHW,SAA,1569.9929,1622.063,-2
PHW,NOJ,1569.9929,1349.8588,8
PHW,MMS,1569.9929,1374.5734,7
PHW,DNA,1569.9929,1618.8855,-2
PHW,SSL,1569.9929,1449.8413,4
PHW,WSB,1569.9929,1560.2122,0
PHW,KCK,1569.9929,1438.9736,5
PHW,SDS,1569.9929,1365.5189,7
PHW,IND,1569.9929,1504.8713,2
PHW,NYN,1569.9929,1290.3521,10
PHW,DEN,1569.9929,1422.3618,5
PHW,SAS,1569.9929,1720.9634,-5
PHW,NJN,1569.9929,1326.9081,9
PHW,SDC,1569.9929,1413.1757,5
PHW,UTA,1569.9929,1555.2854,1
PHW,DAL,1569.9929,1556.583,0
PHW,LAC,1569.9929,1694.5431,-4
PHW,SAC,1569.9929,1418.2802,5
PHW,CHH,1569.9929,1553.0612,1
PHW,MIA,1569.9929,1455.8601,4
PHW,MIN,1569.9929,1263.958,11
PHW,ORL,1569.9929,1311.8915,9
PHW,VAN,1569.9929,1352.9355,8
PHW,TOR,1569.9929,1500.3939,2
PHW,WAS,1569.9929,1546.1045,1
PHW,MEM,1569.9929,1608.3455,-1
PHW,NOH,1569.9929,1401.8344,6
PHW,CHA,1569.9929,1513.004,2
PHW,NOK,1569.9929,1499.1818,2
PHW,OKC,1569.9929,1583.2285,0
PHW,BRK,1569.9929,1457.7372,4
PHW,NOP,1569.9929,1526.5709,2
PHW,CHO,1569.9929,1400.7305,6
BLB,TRH,1268.1525,1208.3134,2
BLB,NYK,1268.1525,1255.6846,0
BLB,CHS,1268.1525,1482.5576,-8
BLB,DTF,1268.1525,1199.1213,2
BLB,WSC,1268.1525,1370.736,-4
BLB,BOS,1268.1525,1524.5715,-9
BLB,PRO,1268.1525,1230.696,1
BLB,PIT,1268.1525,1111.4615,5
BLB,STB,1268.1525,1395.8203,-5
BLB,CLR,1268.1525,1287.1998,-1
BLB,PHW,1268.1525,1569.9929,-11
BLB,INJ,1268.1525,1312.3342,-2
BLB,FTW,1268.1525,1433.4027,-6
BLB,MNL,1268.1525,1461.1439,-7
BLB,ROC,1268.1525,1462.6226,-7
BLB,TRI,1268.1525,1398.8395,-5
BLB,DNN,1268.1525,1171.1479,3
BLB,INO,1268.1525,1439.172,-6
BLB,SHE,1268.1525,1300.2838,-1
BLB,WAT,1268.1525,1330.1293,-2
BLB,AND,1268.1525,1525.3302,-9
BLB,SYR,1268.1525,1559.7542,-10
BLB,MLH,1268.1525,1467.2375,-7
BLB,STL,1268.1525,1526.5026,-9
BLB,DET,1268.1525,1461.0784,-7
BLB,CIN,1268.1525,1401.92,-5
BLB,LAL,1268.1525,1283.2395,-1
BLB,CHP,1268.1525,1253.2574,0
BLB,CHZ,1268.1525,1361.585,-3
BLB,SFW,1268.1525,1410.2909,-5
BLB,BAL,1268.1525,1510.1842,-9
BLB,PHI,1268.1525,1276.1891,0
BLB,CHI,1268.1525,1591.0453,-11
BLB,SEA,1268.1525,1303.0555,-1
BLB,OAK,1268.1525,1530.7813,-9
BLB,ANA,1268.1525,1157.6787,4
BLB,INA,1268.1525,1505.9175,-8
BLB,SDR,1268.1525,1497.4712,-8
BLB,KEN,1268.1525,1546.7833,-10
BLB,DNR,1268.1525,1399.2731,-5
BLB,DLC,1268.1525,1337.0886,-2
BLB,HSM,1268.1525,1218.2058,2
BLB,NOB,1268.1525,1404.6008,-5
BLB,MNM,1268.1525,1363.6349,-3
BLB,NJA,1268.1525,1288.5856,-1
BLB,PTP,1268.1525,1285.795,-1
BLB,ATL,1268.1525,1580.7914,-11
BLB,MIL,1268.1525,1443.2714,-6
BLB,PHO,1268.1525,1466.8416,-7
BLB,NYA,1268.1525,1613.9209,-12
BLB,MMF,1268.1525,1208.356,2
BLB,MNP,1268.1525,1305.5549,-1
BLB,LAS,1268.1525,1437.8818,-6
BLB,CAR,1268.1525,1457.708,-7
BLB,WSA,1268.1525,1423.321,-5
BLB,BUF,1268.1525,1362.5,-3
BLB,CLE,1268.1525,1692.0859,-15
BLB,UTS,1268.1525,1458.4646,-7
BLB,FLO,1268.1525,1359.4403,-3
BLB,PTC,1268.1525,1222.6328,2
BLB,POR,1268.1525,1556.7389,-10
BLB,VIR,1268.1525,1284.5851,-1
BLB,TEX,1268.1525,1337.9463,-2
BLB,MMP,1268.1525,1260.14,0
BLB,HOU,1268.1525,1654.6359,-14
BLB,GSW,1268.1525,1822.2881,-19
BLB,KCO,1268.1525,1469.8723,-7
BLB,MMT,1268.1525,1296.172,-1
BLB,SDA,1268.1525,1327.7251,-2
BLB,CAP,1268.1525,1516.371,-9
BLB,SAA,1268.1525,1622.063,-12
BLB,NOJ,1268.1525,1349.8588,-3
BLB,MMS,1268.1525,1374.5734,-4
BLB,DNA,1268.1525,1618.8855,-12
BLB,SSL,1268.1525,1449.8413,-6
BLB,WSB,1268.1525,1560.2122,-10
BLB,KCK,1268.1525,1438.9736,-6
BLB,SDS,1268.1525,1365.5189,-3
BLB,IND,1268.1525,1504.8713,-8
BLB,NYN,1268.1525,1290.3521,-1
BLB,DEN,1268.1525,1422.3618,-5
BLB,SAS,1268.1525,1720.9634,-16
BLB,NJN,1268.1525,1326.9081,-2
BLB,SDC,1268.1525,1413.1757,-5
BLB,UTA,1268.1525,1555.2854,-10
BLB,DAL,1268.1525,1556.583,-10
BLB,LAC,1268.1525,1694.5431,-15
BLB,SAC,1268.1525,1418.2802,-5
BLB,CHH,1268.1525,1553.0612,-10
BLB,MIA,1268.1525,1455.8601,-7
BLB,MIN,1268.1525,1263.958,0
BLB,ORL,1268.1525,1311.8915,-2
BLB,VAN,1268.1525,1352.9355,-3
BLB,TOR,1268.1525,1500.3939,-8
BLB,WAS,1268.1525,1546.1045,-10
BLB,MEM,1268.1525,1608.3455,-12
BLB,NOH,1268.1525,1401.8344,-5
BLB,CHA,1268.1525,1513.004,-9
BLB,NOK,1268.1525,1499.1818,-8
BLB,OKC,1268.1525,1583.2285,-11
BLB,BRK,1268.1525,1457.7372,-7
BLB,NOP,1268.1525,1526.5709,-9
BLB,CHO,1268.1525,1400.7305,-5
INJ,TRH,1312.3342,1208.3134,4
INJ,NYK,1312.3342,1255.6846,2
INJ,CHS,1312.3342,1482.5576,-6
INJ,DTF,1312.3342,1199.1213,4
INJ,WSC,1312.3342,1370.736,-2
INJ,BOS,1312.3342,1524.5715,-7
INJ,PRO,1312.3342,1230.696,3
INJ,PIT,1312.3342,1111.4615,7
INJ,STB,1312.3342,1395.8203,-3
INJ,CLR,1312.3342,1287.1998,1
INJ,PHW,1312.3342,1569.9929,-9
INJ,BLB,1312.3342,1268.1525,2
INJ,FTW,1312.3342,1433.4027,-4
INJ,MNL,1312.3342,1461.1439,-5
INJ,ROC,1312.3342,1462.6226,-5
INJ,TRI,1312.3342,1398.8395,-3
INJ,DNN,1312.3342,1171.1479,5
INJ,INO,1312.3342,1439.172,-4
INJ,SHE,1312.3342,1300.2838,0
INJ,WAT,1312.3342,1330.1293,-1
INJ,AND,1312.3342,1525.3302,-7
